Code,Description,OrgCode,Parent,Stage,MonitoringCode
16036,Any other matter pertaining to Petrochemicals sector,DOCPC,15805.0,4,1799.0
16037,"Employee, Retirement Related",DOCPC,15806.0,4,1799.0
16038,Production related,DOCPC,15806.0,4,1799.0
16039,Recruitment Related,DOCPC,15806.0,4,1799.0
16040,"Financial Irregularities, Corruption, Performance related",DOCPC,15806.0,4,1799.0
16041,Others,DOCPC,15806.0,4,1799.0
16042,"Project Import/Export, Input/Output, etc.",DOCPC,15801.0,4,1799.0
16043,Employee and Retirement Related,DOCPC,15807.0,4,1799.0
16044,Production related,DOCPC,15807.0,4,1799.0
16045,Recruitment Related,DOCPC,15807.0,4,1799.0
16046,"Financial Irregularities, Corruption",DOCPC,15807.0,4,1799.0
16047,Others,DOCPC,15807.0,4,1799.0
16048,Employee and Retirement Related,DOCPC,15808.0,4,1799.0
16049,Production related,DOCPC,15808.0,4,1799.0
16050,Recruitment Related,DOCPC,15808.0,4,1799.0
16051,"Financial Irregularities, Corruption",DOCPC,15808.0,4,1799.0
16052,Others,DOCPC,15808.0,4,1799.0
16053,Employee and Retirement Related,DOCPC,15809.0,4,1799.0
16054,Recruitment Related,DOCPC,15809.0,4,1799.0
16055,"Financial Irregularities, Corruption",DOCPC,15809.0,4,1799.0
16056,Others,DOCPC,15809.0,4,1799.0
16057,Employee and Retirement Related,DOCPC,15810.0,4,1799.0
16058,Recruitment Related,DOCPC,15810.0,4,1799.0
16059,"Financial Irregularities, Corruption",DOCPC,15810.0,4,1799.0
16060,Others,DOCPC,15810.0,4,1799.0
16065,Pension / pay related issues,DOCPC,15815.0,4,1799.0
16066,Corruption related,DOCPC,15815.0,4,1799.0
16067,Recruitment Related,DOCPC,15815.0,4,1799.0
16068,Harrasment/atrocities related,DOCPC,15815.0,4,1799.0
16069,Violation of Rules Provisions,DODAF,15986.0,4,499.0
16070,Respect /Dignity/ individual autonomy including the freedom to make one's own Choices or independence of persons,DODAF,15986.0,4,499.0
16071,Discrimination,DODAF,15986.0,4,499.0
16072,Full and effective participation and inclusion in society,DODAF,15986.0,4,499.0
16073,Ministry of Food Processing Industries,DOFPI,,1,
16074,Scheme Related,DOFPI,16073.0,2,801.0
16075,Non Scheme related,DOFPI,16073.0,2,1799.0
16076,Institutes Related matter,DOFPI,16073.0,2,1099.0
16077,Any other miscellaneous matter,DOFPI,16073.0,2,1799.0
16078,Pradhan Mantri Kisan Sampada Yojana (PMKSY),DOFPI,16074.0,3,801.0
16079,Production linked Incentive scheme (PLIS),DOFPI,16074.0,3,801.0
16080,PRADHAN MANTRI FORMALISATION OF MICRO FOOD PROCESSING ENTERPRISES SCHEME (PMFMES),DOFPI,16074.0,3,801.0
16081,Respect for difference and acceptance of persons with disabilities as part of human diversity and humanity,DODAF,15986.0,4,499.0
16082,Matters related to Mega Food Park,DOFPI,16078.0,4,801.0
16083,Matters related to Cold Chain,DOFPI,16078.0,4,801.0
16084,Matters related to Operation Green,DOFPI,16078.0,4,801.0
16085,Matters related to Creation of Backward and Forward Linkages,DOFPI,16078.0,4,801.0
16086,Matters related to Creation/Expansion of Food Processing/Preservation capacities (Unit Scheme),DOFPI,16078.0,4,801.0
16087,Matters related to Agro Processing Cluster (APC),DOFPI,16078.0,4,801.0
16088,Matters related to Haxaed Analysis Critical Control Point,DOFPI,16078.0,4,801.0
16089,Matters related to Food Testing Lab,DOFPI,16078.0,4,801.0
16090,Matters related to Research and Development,DOFPI,16078.0,4,801.0
16091,Equality of opportunity,DODAF,15986.0,4,499.0
16092,Equality between men and women,DODAF,15986.0,4,499.0
16093,Respect for the evolving capacities of children with disabilities and respect for the right of children with disabilities to preserve their identities,DODAF,15986.0,4,499.0
16094,Harrasment,DODAF,15986.0,4,499.0
16095,Policy Matter,DODAF,15986.0,4,499.0
16096,Other,DODAF,15986.0,4,499.0
16097,Accessibility,DODAF,15986.0,4,499.0
16098,Plan Coordination related matters,DOFPI,16075.0,3,1799.0
16099,Establishment related matters,DOFPI,16075.0,3,1799.0
16100,Information Technology related matters,DOFPI,16075.0,3,1799.0
16101,General Administration related matters,DOFPI,16075.0,3,1799.0
16102,Cash and Accounts related matters,DOFPI,16075.0,3,1799.0
16103,Vigilance related matters,DOFPI,16075.0,3,1799.0
16104,International Cooperation related matters,DOFPI,16075.0,3,1799.0
16105,Investment Promotion related matters,DOFPI,16075.0,3,1799.0
16106,Parliament related matters,DOFPI,16075.0,3,1799.0
16107,Economic and Trade related to Food Processing Industries,DOFPI,16075.0,3,1799.0
16108,Skill Development related matters,DOFPI,16075.0,3,1799.0
16109,"National Institute of Food Technology Entrepreneurship and Management (NIFTEM- Sonepat, Haryana)",DOFPI,16076.0,3,1099.0
16110,"National Institute of Food Technology Entrepreneurship and Management (NIFTEM- Thanjavur, Tamil Nadu)",DOFPI,16076.0,3,1099.0
16112,One District One Product Related,DOFPI,16080.0,4,801.0
16113,Incubation centers related,DOFPI,16080.0,4,801.0
16114,Proposals of PMFME,DOFPI,16080.0,4,801.0
16115,Department of Health Research,DHRES,,1,
16116,Alternative System of Medicine,DHRES,16115.0,2,1799.0
16117,Viral Research Diagnostic Laboratory,DHRES,16115.0,2,801.0
16118,Related to ART and Surrogacy,DHRES,16115.0,2,1799.0
16119,MRUs and MRHRUs,DHRES,16115.0,2,801.0
16120,General Admin,DHRES,16115.0,2,1799.0
16121,Establishment,DHRES,16115.0,2,1799.0
16122,HTAIn,DHRES,16115.0,2,801.0
16123,Ethics Committee Registry,DHRES,16115.0,2,1799.0
16124,Grant-in-Aid Scheme,DHRES,16115.0,2,801.0
16125,Human Research Development Scheme,DHRES,16115.0,2,801.0
16126,Electrohomoeopathy,DHRES,16116.0,3,1799.0
16127,Acupunture,DHRES,16116.0,3,1799.0
16128,Inter Departmentatl Committee,DHRES,16116.0,3,1799.0
16129,Recruitment,DHRES,16121.0,3,1799.0
16130,Service Matters,DHRES,16121.0,3,1799.0
16131,Salary,DHRES,16121.0,3,1799.0
16132,Posting/Transfer,DHRES,16121.0,3,1799.0
16133,Policy Related,DHRES,16121.0,3,1799.0
16134,Others,DHRES,16121.0,3,1799.0
16138,Domestic/Foreign visit,DHRES,16120.0,3,1799.0
16139,Procurement,DHRES,16120.0,3,1799.0
16140,Out Sourced employees,DHRES,16120.0,3,1799.0
16142,Bills/Payments,DHRES,16120.0,3,1799.0
16143,Others,DHRES,16120.0,3,1799.0
16147,HTAIn Secretariat,DHRES,16122.0,3,801.0
16148,Disha Early Intervention and School Readiness Scheme for 0-10 years,DODAF,15985.0,4,499.0
16149,Research training and project,DHRES,16125.0,3,801.0
16150,"Additional Directorate General (ADG) (E&S)_x000D_
",MODEF,6357.0,4,
16151,Director General Medical services (Army),MODEF,6357.0,4,
16152,Salary,DHRES,16119.0,3,801.0
16153,Conflict of Interest,DHRES,16119.0,3,801.0
16154,Release of funds,DHRES,16119.0,3,801.0
16155,Research Projects,DHRES,16119.0,3,801.0
16156,"Compensation_x000D_
",MODEF,6331.0,4,
16157,"Enhanced Compensation_x000D_
",MODEF,6331.0,4,
16158,"De-notification of Acquired Lands_x000D_
",MODEF,6331.0,4,
16159,Regularization on of unauthorized occupied land by paying rental compensation,MODEF,6330.0,4,
16160,Import of Gametes /embryos etc.,DHRES,16118.0,3,1799.0
16161,Export of gametes/embryos etc.,DHRES,16118.0,3,1799.0
16162,Related to various Provisions of Acts,DHRES,16118.0,3,1799.0
16163,NOC related,DHRES,16118.0,3,1799.0
16164,Others,DHRES,16118.0,3,1799.0
16165,VRDL Institutes,DHRES,16117.0,3,801.0
16166,Research Projects,DHRES,16124.0,3,801.0
16167,Status for grant of recognition,DHRES,16126.0,4,1799.0
16168,Orders on grant of recognition,DHRES,16126.0,4,1799.0
16169,Others,DHRES,16126.0,4,1799.0
16170,VIKAAS Day Care Scheme,DODAF,15985.0,4,499.0
16171,Disha-cum Vikaas Scheme (Day Care),DODAF,15985.0,4,499.0
16172,Samarth (Respite Care Residential Scheme),DODAF,15985.0,4,499.0
16173,Gharaunda (Group Home for Adults),DODAF,15985.0,4,499.0
16174,Badhte Kadam Awareness Community Interaction and Innovative Project Scheme,DODAF,15985.0,4,499.0
16175,Niramaya Health Insurance Scheme,DODAF,15985.0,4,499.0
16176,Violation of Rules Provisions,DODAF,15985.0,4,499.0
16177,Registration of Organizations,DODAF,15985.0,4,499.0
16178,Other,DODAF,15985.0,4,499.0
16179,Others,DHRES,16127.0,4,1799.0
16180,Status for grant of recognition,DHRES,16127.0,4,1799.0
16181,Orders on grant of recognition,DHRES,16127.0,4,1799.0
16182,Constitution,DHRES,16128.0,4,1799.0
16183,Terms of Reference,DHRES,16128.0,4,1799.0
16184,Committee's report,DHRES,16128.0,4,1799.0
16185,Others,DHRES,16128.0,4,1799.0
16186,Others,DSPAC,9858.0,3,
16187,Artist Pension Scheme and other Financial Assistance for promotion of Art and Culture,DCLTR,12384.0,2,1201.0
16188,Schemes of Scholarship and fellowship,DCLTR,12384.0,2,1201.0
16189,Zonal Cultural Centres,DCLTR,12384.0,2,1201.0
16190,Buddhist and Tibetan Arts related matters,DCLTR,12384.0,2,1201.0
16191,"AKADEMIES related matters ( National School of Drama, Sahitya Akademi, Sangeet Natak, Manuscipt, Classical Language, etc",DCLTR,12384.0,2,199.0
16192,"Commomoration/ Birth Anniversaries, National Memorials, Dictionary of Martyrs related Matters",DCLTR,12384.0,2,1201.0
16193,Development of Libraries,DCLTR,12384.0,2,1799.0
16194,"Archives, Manav Sanghralaya, Asiatic Society, Nehru Memorial, Prime Minister Museum related matters",DCLTR,12384.0,2,599.0
16195,Pension related matters of retired employees from main Secretariat of the Ministry,DCLTR,12384.0,2,102.0
16196,Resource Centers,DHRES,16147.0,4,801.0
16197,Diamonds Centers,DHRES,16147.0,4,801.0
16198,Research with emphasis on public health,DHRES,16166.0,4,801.0
16199,Translational Research projects,DHRES,16166.0,4,801.0
16200,Inter-sectoral coordination including funding of Joint Project,DHRES,16166.0,4,801.0
16201,General Administration related matters,DCLTR,12384.0,2,399.0
16202,Museum related matters,DCLTR,12384.0,2,1201.0
16203,Scientific Evaluation,DHRES,16200.0,5,801.0
16204,Manpower,DHRES,16200.0,5,801.0
16205,Finance,DHRES,16200.0,5,801.0
16206,Others,DHRES,16200.0,5,801.0
16207,e-Portal Related issue,DHRES,16200.0,5,801.0
16208,"Other Museums related matters eg NCSM, NRLC, VMH",DCLTR,12384.0,2,303.0
16209,UNESCO and National Monument Authority related matters,DCLTR,12384.0,2,699.0
16210,Scientific Evaluation,DHRES,16198.0,5,801.0
16211,Manpower,DHRES,16198.0,5,801.0
16212,Finance,DHRES,16198.0,5,801.0
16213,Others,DHRES,16198.0,5,801.0
16214,e-Portal Related issue,DHRES,16198.0,5,801.0
16215,Scientific Evaluation,DHRES,16199.0,5,801.0
16216,Manpower,DHRES,16199.0,5,801.0
16217,Finance,DHRES,16199.0,5,801.0
16218,Others,DHRES,16199.0,5,801.0
16219,e-Portal Related issue,DHRES,16199.0,5,801.0
16220,International Cultural Relation Issues,DCLTR,12384.0,2,1201.0
16221,Gandhi Heritage Site Mission,DCLTR,12384.0,2,2101.0
16222,Sanitation and maintenance of Monuments etc.,DCLTR,12385.0,3,502.0
16223,Short Term Fellowships (Indian/Foreign),DHRES,16149.0,4,801.0
16224,Long Term Fellowships (Indian/ Foreign),DHRES,16149.0,4,801.0
16225,Start-up Grant for Projects,DHRES,16149.0,4,801.0
16226,Support to Institutions,DHRES,16149.0,4,801.0
16227,Programme specifically for Women,DHRES,16149.0,4,801.0
16228,Scholarships /Fellowships programme to young Scientists in newer areas,DHRES,16149.0,4,801.0
16229,Support to Scientific/Professionals/Association/Bodies/Institutions,DHRES,16149.0,4,801.0
16230,To encourage Health Research Personnel,DHRES,16149.0,4,801.0
16232,e-ticketing Payment related issue,DCLTR,12385.0,3,502.0
16234,Scholarship Scheme for SwDs,DODAF,15679.0,2,1099.0
16235,Deendayal Disabled Rehabilitation Scheme,DODAF,15679.0,2,1201.0
16236,District Disability Rehabilitation Centres,DODAF,15679.0,2,1201.0
16237,Chief Commissioner for Persons with Disabilities,DODAF,15679.0,2,499.0
16238,National Institute,DODAF,15679.0,2,1099.0
16239,National Handicapped Finance and Development Corporation,DODAF,15679.0,2,1201.0
16240,Artificial Limbs Manufacturing Corporation of India,DODAF,15679.0,2,599.0
16241,Scientific Evaluation,DHRES,16224.0,5,801.0
16242,Manpower,DHRES,16224.0,5,801.0
16243,Finance,DHRES,16224.0,5,801.0
16244,Others,DHRES,16224.0,5,801.0
16245,e-Portal Related issue,DHRES,16224.0,5,801.0
16253,Scientific Evaluation,DHRES,16227.0,5,801.0
16254,Manpower,DHRES,16227.0,5,801.0
16255,Finance,DHRES,16227.0,5,801.0
16256,Others,DHRES,16227.0,5,801.0
16257,e-Portal Related issue,DHRES,16227.0,5,801.0
16259,Scientific Evaluation,DHRES,16228.0,5,801.0
16260,Manpower,DHRES,16228.0,5,801.0
16261,Finance,DHRES,16228.0,5,801.0
16262,Others,DHRES,16228.0,5,801.0
16263,e-Portal Related issue,DHRES,16228.0,5,801.0
16265,Scientific Evaluation,DHRES,16223.0,5,801.0
16266,Manpower,DHRES,16223.0,5,801.0
16267,Finance,DHRES,16223.0,5,801.0
16268,Others,DHRES,16223.0,5,801.0
16269,e-Portal Related issue,DHRES,16223.0,5,801.0
16270,Fellowships issues (Foreign),DHRES,16223.0,5,801.0
16271,Scientific Evaluation,DHRES,16225.0,5,801.0
16272,Manpower,DHRES,16225.0,5,801.0
16273,Finance,DHRES,16225.0,5,801.0
16274,Others,DHRES,16225.0,5,801.0
16275,e-Portal Related issue,DHRES,16225.0,5,801.0
16277,Scientific Evaluation,DHRES,16226.0,5,801.0
16278,Manpower,DHRES,16226.0,5,801.0
16279,Finance,DHRES,16226.0,5,801.0
16280,Others,DHRES,16226.0,5,801.0
16281,e-Portal Related issue,DHRES,16226.0,5,801.0
16283,Scientific Evaluation,DHRES,16229.0,5,801.0
16284,Manpower,DHRES,16229.0,5,801.0
16285,Finance,DHRES,16229.0,5,801.0
16286,Others,DHRES,16229.0,5,801.0
16287,e-Portal Related issue,DHRES,16229.0,5,801.0
16289,Scientific Evaluation,DHRES,16230.0,5,801.0
16290,Manpower,DHRES,16230.0,5,801.0
16291,Finance,DHRES,16230.0,5,801.0
16292,Others,DHRES,16230.0,5,801.0
16293,e-Portal Related issue,DHRES,16230.0,5,801.0
16295,Azadi ka Amrit Mahotsav,DCLTR,12384.0,2,2101.0
16296,Vigilance related matters,DCLTR,12384.0,2,303.0
16297,Manpower,DHRES,16197.0,5,801.0
16298,Finance,DHRES,16197.0,5,801.0
16299,Others,DHRES,16197.0,5,801.0
16300,Manpower,DHRES,16196.0,5,801.0
16301,Finance,DHRES,16196.0,5,801.0
16302,Others,DHRES,16196.0,5,801.0
16303,Arrears,DHRES,16152.0,4,801.0
16304,HRA,DHRES,16152.0,4,801.0
16305,Pay scale of officers/staffs,DHRES,16152.0,4,801.0
16306,TA/DA,DHRES,16152.0,4,801.0
16307,Others,DHRES,16152.0,4,801.0
16308,Appointment of Nodal Officers,DHRES,16153.0,4,801.0
16309,Appointment of Staffs,DHRES,16153.0,4,801.0
16310,Others,DHRES,16153.0,4,801.0
16311,Issues related to Head-wise usage of funds,DHRES,16154.0,4,801.0
16312,Delay in release of funds,DHRES,16154.0,4,801.0
16313,Others,DHRES,16154.0,4,801.0
16314,Approval mechanism of the research project,DHRES,16155.0,4,801.0
16315,Low representation of various departments,DHRES,16155.0,4,801.0
16316,Others,DHRES,16155.0,4,801.0
16317,Release of funds,DHRES,16165.0,4,801.0
16318,Uses of funds,DHRES,16165.0,4,801.0
16319,Increment,DHRES,16165.0,4,801.0
16320,Salary,DHRES,16165.0,4,801.0
16321,Recruitment of staff or PMU,DHRES,16165.0,4,801.0
16322,Technical query,DHRES,16165.0,4,801.0
16323,Others,DHRES,16165.0,4,801.0
16324,Portal Issues,DHRES,16123.0,3,1799.0
16325,New Application,DHRES,16123.0,3,1799.0
16326,After Provisional Certificate,DHRES,16123.0,3,1799.0
16327,After Final Certificate,DHRES,16123.0,3,1799.0
16328,Re-registration of EC,DHRES,16123.0,3,1799.0
16329,Registration Issue,DHRES,16324.0,4,1799.0
16330,Login Issue,DHRES,16324.0,4,1799.0
16331,E-sign,DHRES,16324.0,4,1799.0
16332,Account Approval Status,DHRES,16324.0,4,1799.0
16333,Change in credentials,DHRES,16324.0,4,1799.0
16334,Others,DHRES,16324.0,4,1799.0
16335,Application filling,DHRES,16325.0,4,1799.0
16336,Application Submission,DHRES,16325.0,4,1799.0
16337,Document Upload,DHRES,16325.0,4,1799.0
16339,Query Clarification,DHRES,16325.0,4,1799.0
16340,Provisional Certicate Status,DHRES,16325.0,4,1799.0
16341,Others,DHRES,16325.0,4,1799.0
16342,EC Member Change,DHRES,16327.0,4,1799.0
16343,Query Clarification,DHRES,16327.0,4,1799.0
16344,Others,DHRES,16327.0,4,1799.0
16345,Document Upload,DHRES,16327.0,4,1799.0
16346,EC Member Change,DHRES,16326.0,4,1799.0
16347,Query Clarification,DHRES,16326.0,4,1799.0
16348,Others,DHRES,16326.0,4,1799.0
16349,Document Upload,DHRES,16326.0,4,1799.0
16350,EC Member Change,DHRES,16328.0,4,1799.0
16351,Query Clarification,DHRES,16328.0,4,1799.0
16352,Others,DHRES,16328.0,4,1799.0
16353,Document Upload,DHRES,16328.0,4,1799.0
16354,Final Certificate Status,DHRES,16326.0,4,1799.0
16355,Public Health,DHRES,16115.0,2,505.0
16356,Hospitals,DHRES,16115.0,2,505.0
16357,ICMR,DHRES,16355.0,3,505.0
16358,ICMR-BMHRC,DHRES,16356.0,3,505.0
16359,OPD related issues,DHRES,16358.0,4,505.0
16360,Employee related,DHRES,16358.0,4,505.0
16361,Others,DHRES,16358.0,4,505.0
16362,Establishment,DHRES,16357.0,4,505.0
16363,Administration,DHRES,16357.0,4,505.0
16364,Personnel Section,DHRES,16357.0,4,505.0
16365,Vigilance Cell,DHRES,16357.0,4,505.0
16366,Legal Cell,DHRES,16357.0,4,505.0
16367,ECD Division,DHRES,16357.0,4,505.0
16368,NCD Division,DHRES,16357.0,4,505.0
16369,RBMCH and Nutrition Division,DHRES,16357.0,4,505.0
16370,BMS Division,DHRES,16357.0,4,505.0
16371,IH and HRD Division,DHRES,16357.0,4,505.0
16372,PC Division,DHRES,16357.0,4,505.0
16373,BMI Division,DHRES,16357.0,4,505.0
16374,SB and HSR Division,DHRES,16357.0,4,505.0
16375,Finance and Accounts,DHRES,16357.0,4,505.0
16376,Procurement Cell,DHRES,16357.0,4,505.0
16377,BMHRC Division,DHRES,16357.0,4,505.0
16378,ICMR-NICED,DHRES,16357.0,4,505.0
16379,ICMR-NIV,DHRES,16357.0,4,505.0
16380,ICMR-NIMR,DHRES,16357.0,4,505.0
16381,ICMR-VCRC,DHRES,16357.0,4,505.0
16382,ICMR - RMRIMS,DHRES,16357.0,4,505.0
16383,ICMR-NIE,DHRES,16357.0,4,505.0
16384,ICMR-NARI,DHRES,16357.0,4,505.0
16385,ICMR-RMRCB,DHRES,16357.0,4,505.0
16386,ICMR-RMRCGKP,DHRES,16357.0,4,505.0
16387,ICMR-NIRT,DHRES,16357.0,4,505.0
16388,ICMR-NJIL and OMD,DHRES,16357.0,4,505.0
16389,ICMR-NIMS,DHRES,16357.0,4,505.0
16390,ICMR-NIRTH,DHRES,16357.0,4,505.0
16391,ICMR-RMRCPB,DHRES,16357.0,4,505.0
16392,ICMR-NIOH,DHRES,16357.0,4,505.0
16393,ICMR-NICPR,DHRES,16357.0,4,505.0
16394,ICMR-RMRCNE,DHRES,16357.0,4,505.0
16395,ICMR-NIIRNCD,DHRES,16357.0,4,505.0
16396,ICMR-NCDIR,DHRES,16357.0,4,505.0
16397,ICMR-NIREH,DHRES,16357.0,4,505.0
16398,ICMR-NIRRH,DHRES,16357.0,4,505.0
16399,ICMR-NIN,DHRES,16357.0,4,505.0
16400,ICMR-NIIH,DHRES,16357.0,4,505.0
16401,ICMR-NIOP,DHRES,16357.0,4,505.0
16402,ICMR- NITM,DHRES,16357.0,4,505.0
16403,ICMR-NARFBR,DHRES,16357.0,4,505.0
16404,Transfer,DHRES,16362.0,5,505.0
16405,Promotion,DHRES,16362.0,5,505.0
16406,Recruitments (Administrative and Technical Staff),DHRES,16362.0,5,505.0
16407,Out sources (DEO/MTS),DHRES,16362.0,5,505.0
16408,Recruitment Rules,DHRES,16363.0,5,505.0
16409,Service Matter (Scientific Post),DHRES,16364.0,5,505.0
16410,Foreign visit,DHRES,16364.0,5,505.0
16411,Recruitments (Scientific Post),DHRES,16364.0,5,505.0
16412,Harassment,DHRES,16365.0,5,505.0
16413,Corruption,DHRES,16365.0,5,505.0
16414,Others,DHRES,16365.0,5,505.0
16415,Court Case,DHRES,16366.0,5,505.0
16416,COVID-19,DHRES,16367.0,5,505.0
16417,Research on Communicable disease,DHRES,16367.0,5,505.0
16418,Vaccine,DHRES,16367.0,5,505.0
16419,Muscular Dystrophy,DHRES,16368.0,5,505.0
16420,Mental Health,DHRES,16368.0,5,505.0
16421,ENT,DHRES,16368.0,5,505.0
16422,Snake Bite,DHRES,16368.0,5,505.0
16423,Cardiovascular Disease,DHRES,16368.0,5,505.0
16424,Others,DHRES,16368.0,5,505.0
16425,Surrogacy,DHRES,16369.0,5,505.0
16426,Reproductive Biology,DHRES,16369.0,5,505.0
16427,Nutrition,DHRES,16369.0,5,505.0
16428,Other,DHRES,16369.0,5,505.0
16429,Stem Cell Therapy,DHRES,16370.0,5,505.0
16430,Genetic Disorder,DHRES,16370.0,5,505.0
16431,ICMR-DHR International Fellowship,DHRES,16371.0,5,505.0
16432,JRF,DHRES,16371.0,5,505.0
16433,Others,DHRES,16371.0,5,505.0
16434,Health Communication,DHRES,16372.0,5,505.0
16435,Policy related matters,DHRES,16372.0,5,505.0
16436,COVID-19 report,DHRES,16373.0,5,505.0
16437,Others,DHRES,16373.0,5,505.0
16438,Socio-Behavioural,DHRES,16374.0,5,505.0
16439,Health system Research,DHRES,16374.0,5,505.0
16440,Grant related,DHRES,16375.0,5,505.0
16441,Pension related,DHRES,16375.0,5,505.0
16442,Procurement related,DHRES,16376.0,5,505.0
16443,Others,DHRES,16376.0,5,505.0
16444,MDMS Division,DHRES,16357.0,4,505.0
16445,ITR Division,DHRES,16357.0,4,505.0
16446,Medical Devices,DHRES,16444.0,5,505.0
16447,Others,DHRES,16444.0,5,505.0
16448,Innovation related,DHRES,16445.0,5,505.0
16449,Others,DHRES,16445.0,5,505.0
16450,BMHRC Hospital related,DHRES,16377.0,5,505.0
16451,Others,DHRES,16377.0,5,505.0
16452,Employee related,DHRES,16402.0,5,505.0
16453,Others,DHRES,16402.0,5,505.0
16454,Employee related,DHRES,16403.0,5,505.0
16455,Others,DHRES,16403.0,5,505.0
16456,Employee related,DHRES,16384.0,5,505.0
16457,Others,DHRES,16384.0,5,505.0
16458,Employee related,DHRES,16396.0,5,505.0
16459,Others,DHRES,16396.0,5,505.0
16460,Employee related,DHRES,16378.0,5,505.0
16461,Others,DHRES,16378.0,5,505.0
16462,Employee related,DHRES,16393.0,5,505.0
