Id,Code,FieldName,DisplayLable,FieldType,FieldOrder,IsMandatory,DataType,MinDataLength,MaxDataLength,IsVisible,IsSearchable,IsActive
1830,636,PPONumber,PPO Number,Textbox,4,True,Alnum,1,50,True,False,True
1831,636,Agencywherethecaseispending,Agency where the case is pending,Textbox,5,True,Alnum,1,100,True,False,True
1832,636,LastPostheldatthetimeofRetirement,Last Post held at the time of Retirement,Textbox,6,True,Alnum,1,50,True,False,True
1833,637,DdrdoOffice,Department/Office/Lab,Textbox,1,True,Alnum,5,5,True,False,True
1837,637,NameofthePensioner,Name of the Pensioner,Textbox,2,True,Alnum,3,50,True,False,True
1838,637,Laboratory/Establishment/Directorate'sname,Laboratory/Establishment/Directorate's name,Textbox,3,True,Alnum,3,100,True,False,True
1839,637,PPONumber,PPO Number,Textbox,4,True,Alnum,1,20,True,False,True
1840,637,Departmentwherethecaseispending,Department where the case is pending,Textbox,5,True,Alnum,1,100,True,False,True
1841,637,LastPostheldatthetimeofRetirement,Last Post held at the time of Retirement,Textbox,6,True,Alnum,1,50,True,False,True
1842,638,DdrdoOffice,Department/Office/Lab,Textbox,1,True,Alnum,5,5,True,False,True
1846,638,NameofthePensioner,Name of the Pensioner,Textbox,2,True,Alnum,3,50,True,False,True
1847,638,Laboratory/Establishment/Directorate'sname,Laboratory/Establishment/Directorate's name,Textbox,3,True,Alnum,3,100,True,False,True
1848,638,PPONumber,PPO Number,Textbox,4,True,Alnum,1,20,True,False,True
1849,638,Departmentwherethecaseispending,Department where the case is pending,Textbox,5,True,Alnum,1,100,True,False,True
1850,638,LastPostheldatthetimeofRetirement,Last Post held at the time of Retirement,Textbox,6,True,Alnum,1,50,True,False,True
1851,639,DdrdoOffice,Department/Office/Lab,Textbox,1,True,Alnum,5,5,True,False,True
1855,639,NameofthePensioner,Name of the Pensioner,Textbox,2,True,Alnum,3,50,True,False,True
1856,639,Laboratory/Establishment/Directorate'sname,Laboratory/Establishment/Directorate's name,Textbox,3,True,Alnum,3,100,True,False,True
1857,639,PPONumber,PPO Number,Textbox,4,True,Alnum,1,50,True,False,True
1858,639,Agencywherethecaseispending,Agency where the case is pending,Textbox,5,True,Alnum,1,100,True,False,True
1859,639,LastPostheldatthetimeofRetirement,Last Post held at the time of Retirement,Textbox,6,True,Alnum,1,50,True,False,True
1860,640,DdrdoOffice,Department/Office/Lab,Textbox,1,True,Alnum,5,5,True,False,True
1864,640,NameofthePensioner,Name of the Pensioner,Textbox,2,True,Alnum,3,50,True,False,True
1865,640,Laboratory/Establishment/Directorate'sname,Laboratory/Establishment/Directorate's name,Textbox,3,True,Alnum,3,100,True,False,True
1866,640,PRANNumber,PRAN Number,Textbox,4,True,Alnum,1,20,True,False,True
1867,640,Departmentwherethecaseispending,Department where the case is pending,Textbox,5,True,Alnum,1,100,True,False,True
1868,640,LastPostheldatthetimeofleavingtheorganisation,Last Post held at the time of leaving the organisation,Textbox,6,True,Alnum,1,50,True,False,True
1869,641,DdrdoOffice,Department/Office/Lab,Dropdown,1,True,Alnum,3,50,True,False,True
1873,641,Product/Servicedetails,Product/Service details,Textbox,2,True,Alnum,3,150,True,False,True
1874,641,Laboratory/Establishment/Directorate'sname,Laboratory/Establishment/Directorate's name,Textbox,3,True,Alnum,3,100,True,False,True
1875,641,Amountpending,Amount pending,Textbox,4,True,Alnum,1,10,True,False,True
1876,641,PayingAuthority,Paying Authority,Textbox,5,True,Alnum,1,100,True,False,True
1881,642,Nameofthepost,Name of the post,Textbox,1,True,Alnum,3,50,True,False,True
1886,643,TechnologyConcerned,Technology Concerned,Textbox,1,True,Alnum,3,150,True,False,True
1887,643,LaboratoryName,Laboratory/Establishment/Directorate's name,Textbox,2,True,Alnum,3,100,True,False,True
1892,644,NatureofJob,Nature of Job,Textbox,1,True,Alnum,3,100,True,False,True
1893,644,EducationalQualification,Educational Qualification,Textbox,2,True,Alnum,3,100,True,False,True
1894,645,Nameofcomplainant,Name of complainant,Textbox,1,True,Alnum,3,50,True,False,True
1895,645,MobileNumber,Mobile Number,Textbox,2,True,Number,10,10,True,False,True
1896,645,EmailAddress,Email Address,Textbox,3,True,Alnum,3,40,True,False,True
1897,645,PostalAddress,Postal Address,Textbox,4,True,Alnum,3,150,True,False,True
1898,646,DateofRetirement,Date of Retirement,Textbox,1,True,Date,1,100,True,True,True
1899,646,Officeretiredfrom,Office retired from,Textbox,2,True,Alnum,1,100,True,True,True
1900,646,LocationofOffice,Location of Office,Textbox,3,True,Alnum,1,100,True,True,True
1901,646,PPONumber,PPO Number,Textbox,4,True,Alnum,1,100,True,True,True
1902,647,NameofParentincaseofCompassionateAppointments,Name of Parent in case of Compassionate Appointments,Textbox,1,True,Alnum,1,100,True,True,True
1903,647,ParentOfficeName,Parent Office Name,Textbox,2,True,Alnum,1,100,True,True,True
1904,648,NameoftheChannel,Name of the Channel,Textbox,1,True,Alnum,1,150,True,True,True
1905,648,NameoftheProgramme,Name of the Programme,Textbox,2,True,Alnum,1,150,True,True,True
1906,648,DateandTimeofTelecast,Date and Time of Telecast,Textbox,3,True,Alnum,1,150,True,True,True
1907,649,NameoftheChannel,Name of the Channel,Textbox,1,True,Alnum,1,150,True,True,True
1908,649,NameoftheAdvertisement,Name of the Advertisement,Textbox,2,True,Alnum,1,150,True,True,True
1909,649,DateandTimeofTelecast,Date and Time of Telecast,Textbox,3,True,Alnum,1,150,True,True,True
1910,650,NameoftheChannel,Name of the Channel,Textbox,1,True,Alnum,1,150,True,True,True
1911,650,NameoftheCity,Name of the City,Textbox,2,True,Alnum,1,150,True,True,True
1912,650,FrequencyofChannel,Frequency of Channel,Textbox,3,True,Alnum,1,150,True,True,True
1913,650,DateandTime,Date and Time,Textbox,4,True,Alnum,1,150,True,True,True
1914,651,ApplicationRegistrationNo,Application Registration No,Textbox,1,True,Alnum,1,150,True,True,True
1916,652,"Detailse.g.Name,Addressect.Ofthecableoperator","Details e.g. Name, Address ect. Of the cable operator",Textbox,2,True,Alnum,1,150,True,True,True
1919,653,"Detailse.g.Name,Addressect.Ofthecableoperator","Details e.g. Name, Address ect. Of the cable operator",Textbox,2,True,Alnum,1,150,True,True,True
1921,654,SubscriptionReferenceNumber,Subscription Reference Number,Textbox,1,True,Alnum,1,150,True,True,True
1922,655,Registrationdetailsofpublication,Registration details of publication,Textbox,1,True,Alnum,1,150,True,True,True
1923,656,DetailsofDak/documentssent,Details of Dak/documents sent,Textbox,1,True,Alnum,1,150,True,True,True
1924,657,Titleapplicationreferencenumber(7digits),Title application reference number (7 digits),Textbox,1,True,Alnum,1,150,True,True,True
1925,657,Detailsofapplicant/owner,Details of applicant/owner,Textbox,2,True,Alnum,1,150,True,True,True
1927,659,"Name,Designation,ContactNo.,e-mailID","Name, Designation, Contact No., e-mail ID",Textbox,1,True,Alnum,1,150,True,True,True
1928,660,"Name,Designation,ContactNo.,e-mailID","Name, Designation, Contact No., e-mail ID",Textbox,1,True,Alnum,1,150,True,True,True
1934,663,NameoftheEx-Govt.Employeeonwhoseplacecompassionateappointmentissought,Name of the Ex-Govt. Employee on whose place compassionate appointment is sought,Textbox,2,True,Alnum,1,150,True,True,True
1935,663,DesignationofEx-Govt.Employee,Designation of Ex-Govt. Employee,Textbox,3,True,Alnum,1,150,True,True,True
1936,663,Lastplaceofposting,Last place of posting,Textbox,4,True,Alnum,1,150,True,True,True
1937,663,DateofDeath/RetirementonMedicalGround,Date of Death / Retirement on Medical Ground,Textbox,5,True,Alnum,1,150,True,True,True
1938,663,Dateofapplicationsubmittedforconsiderationforappointmentoncompassionateground,Date of application submitted for consideration for appointment on compassionate ground,Textbox,6,True,Alnum,1,150,True,True,True
1941,664,InstituteID,Institute ID,Textbox,1,True,Alnum,1,100,True,True,True
1942,664,EmployeeID,Employee ID,Textbox,2,True,Alnum,1,100,True,True,True
1943,665,InstituteID,Institute ID,Textbox,1,True,Alnum,1,100,True,True,True
1944,665,EmployeeID,Employee ID,Textbox,2,True,Alnum,1,100,True,True,True
1945,666,InstituteID,Institute ID,Textbox,1,True,Alnum,1,100,True,True,True
1946,666,EmployeeID,Employee ID,Textbox,2,True,Alnum,1,100,True,True,True
1947,667,InstituteID,Institute ID,Textbox,1,True,Alnum,1,100,True,True,True
1948,667,EmployeeID,Employee ID,Textbox,2,True,Alnum,1,100,True,True,True
1949,668,InstituteID,Institute ID,Textbox,1,True,Alnum,1,100,True,True,True
1950,668,EmployeeID,Employee ID,Textbox,2,True,Alnum,1,100,True,True,True
1951,669,InstituteID,Institute ID,Textbox,1,True,Alnum,1,100,True,True,True
1952,669,EmployeeID,Employee ID,Textbox,2,True,Alnum,1,100,True,True,True
1957,672,InstituteID,Institute ID,Textbox,1,True,Alnum,1,100,True,True,True
1958,672,EmployeeID,Employee ID,Textbox,2,True,Alnum,1,100,True,True,True
1959,673,InstituteID,Institute ID,Textbox,1,True,Alnum,1,100,True,True,True
1960,673,EmployeeID,Employee ID,Textbox,2,True,Alnum,1,100,True,True,True
1961,674,InstituteID,Institute ID,Textbox,1,True,Alnum,1,100,True,True,True
1962,674,EmployeeID,Employee ID,Textbox,2,True,Alnum,1,100,True,True,True
1963,675,InstituteID,Institute ID,Textbox,1,True,Alnum,1,100,True,True,True
1964,675,EmployeeID,Employee ID,Textbox,2,True,Alnum,1,100,True,True,True
1965,676,InstituteID,Institute ID,Textbox,1,True,Alnum,1,100,True,True,True
1966,676,EmployeeID,Employee ID,Textbox,2,True,Alnum,1,100,True,True,True
1967,677,InstituteID,Institute ID,Textbox,1,True,Alnum,1,100,True,True,True
1968,677,EmployeeID,Employee ID,Textbox,2,True,Alnum,1,100,True,True,True
1969,678,InstituteID,Institute ID,Textbox,1,True,Alnum,1,100,True,True,True
1970,678,EmployeeID,Employee ID,Textbox,2,True,Alnum,1,100,True,True,True
1971,679,InstituteID,Institute ID,Textbox,1,True,Alnum,1,100,True,True,True
1972,679,EmployeeID,Employee ID,Textbox,2,True,Alnum,1,100,True,True,True
1973,680,InstituteID,Institute ID,Textbox,1,True,Alnum,1,100,True,True,True
1974,680,EmployeeID,Employee ID,Textbox,2,True,Alnum,1,100,True,True,True
1975,681,SubsidyNo,Subsidy No,Textbox,1,True,Alnum,1,100,True,True,True
1976,682,ApplicationNo,Application No,Textbox,1,True,Alnum,1,100,True,True,True
1977,683,ApplicationNo,Application No,Textbox,1,True,Alnum,1,100,True,True,True
1978,684,EmployeeID,Employee ID,Textbox,1,True,Alnum,1,100,True,True,True
1979,685,EmployeeID,Employee ID,Textbox,1,True,Alnum,1,100,True,True,True
1980,685,PPONumber,PPO Number,Textbox,2,True,Alnum,1,100,True,True,True
1981,685,Organizationname,Organization name,Textbox,3,True,Alnum,1,100,True,True,True
1982,685,DateofRetirement/Death,Date of Retirement/Death,Textbox,4,True,Alnum,1,100,True,True,True
1983,686,EmployeeID,Employee ID,Textbox,1,True,Alnum,1,100,True,True,True
1984,686,PPONumber,PPO Number,Textbox,2,True,Alnum,1,100,True,True,True
1985,686,Organizationname,Organization name,Textbox,3,True,Alnum,1,100,True,True,True
1986,686,DateofRetirement/Death,Date of Retirement/Death,Textbox,4,True,Alnum,1,100,True,True,True
1989,688,PPONumber,PPO Number,Textbox,1,True,Alnum,1,100,True,True,True
1990,689,"Name,Designation,DateofBirth,placeofposting,DocumentsdulyAuthenticatedbycomplainent","Name , Designation , Date of Birth , place of posting , Documents duly Authenticated by complainent",Textbox,1,True,Alnum,1,150,True,True,True
1993,690,"Name,Designation,DateofBirth,Placeofposting","Name , Designation, Date of Birth , Place of posting",Textbox,1,True,Alnum,1,150,True,True,True
1994,691,DetailsofPolicy,Details of Policy,Textbox,1,False,Alnum,0,300,True,True,True
1995,691,Dateofissueofpolicydocument,Date of issue of policy document,Textbox,2,False,Date,0,10,True,True,True
1996,691,Specificprovisionsofpolicycomplaintagainst,Specific provisions of policy complaint against,Textbox,3,False,Alnum,0,200,True,True,True
1997,692,NameofCompany,Name of Company,Textbox,1,False,Alnum,0,100,True,True,True
1998,692,Detailsofactivitycomplaintagainst,Details of activity complaint against,Textbox,2,False,Alnum,0,300,True,True,True
2002,694,DetailsofPolicy,Details of Policy,Textbox,1,False,Alnum,0,200,True,True,True
2003,694,Dateofissueofpolicydocument,Date of issue of policy document,Textbox,2,False,Date,0,10,True,True,True
2004,694,Specificprovisionsofpolicycomplaintagainst,Specific provisions of policy complaint against,Textbox,3,False,Alnum,0,300,True,True,True
2005,695,Sports,Sports,Textbox,1,False,Alnum,1,1000,True,True,True
2007,696,"DetailsofPensionPayOrder.SupportingDocuments,ifany.","Details of Pension Pay Order. Supporting Documents, if any.",Textbox,2,True,Alnum,1,150,True,True,True
2009,697,DetailsofPensionPayOrder,Details of Pension Pay Order,Textbox,1,True,Alnum,1,150,True,True,True
2010,698,DetailsofPPO,Details of PPO,Textbox,1,True,Alnum,1,150,True,True,True
2011,699,Name,Name,Textbox,1,False,Alnum,1,100,True,True,True
2012,700,NameofDTHoperators,Name of DTH operators,Textbox,1,True,Alnum,1,150,True,True,True
2013,700,AnyOther,Any Other,Textbox,2,True,Alnum,1,150,True,True,True
2014,701,LocationoftheTransmitter/Facility,Location of the Transmitter / Facility,Textbox,1,True,Alnum,1,150,True,True,True
2015,702,Name,Name,Textbox,1,True,Alnum,1,150,True,True,True
2016,702,NameofOrganisation(forwhichgrievanceissubmitted),Name of Organisation (for which grievance is submitted),Textbox,2,True,Alnum,1,150,True,True,True
2017,702,place,place,Textbox,3,True,Alnum,1,150,True,True,True
2018,702,e-mailid,e-mail id,Textbox,4,True,Alnum,1,150,True,True,True
2019,702,MobileNo,Mobile No,Textbox,5,True,Alnum,1,150,True,True,True
2022,704,Nameoforganization(forwhichGrievanceissubmitted),Name of organization (for which Grievance is submitted),Textbox,2,True,Alnum,1,150,True,True,True
2033,708,CompleteAddressande-mailid,Complete Address and e-mail id,Textbox,1,True,Alnum,1,150,True,True,True
2035,709,NameoftheCPSE,Name of the CPSE,Textbox,1,False,Alnum,1,100,True,True,True
2036,710,Detailsofincident,Details of incident,Textbox,1,False,Alnum,0,300,True,True,True
2037,710,Timeanddateofdemand,Time and date of demand,Textbox,2,False,Alnum,0,50,True,True,True
2038,710,Detailsofofficer/employeeinvolved,Details of officer/employee involved,Textbox,3,False,Alnum,0,100,True,True,True
2039,710,Detailsofservicedeniedordelayed,Details of service denied or delayed,Textbox,4,False,Alnum,0,200,True,True,True
2040,711,UidaiState,State which is mentioned on your Aadhaar,Dropdown,1,True,Alnum,5,5,True,False,True
2041,711,Proofofidentityandaddressasattachement,Proof of identity and address as attachement,Info,2,False,Alnum,1,150,True,True,True
2042,712,UidaiState,State which is mentioned on your Aadhaar,Dropdown,1,True,Alnum,5,5,True,False,True
2043,712,CompletedEIDwithdateandtimeSrnUrn,Completed EID with date and time/SRN/URN,Textbox,2,True,Alnum,1,150,True,True,True
2044,712,PinCode,Pin Code,Textbox,3,True,Number,6,6,True,True,True
2045,713,UidaiState,State which is mentioned on your Aadhaar,Dropdown,1,True,Alnum,1,150,True,False,True
2046,713,ReferenceNo,Completed EID with date and time/SRN/URN,Textbox,2,True,Alnum,1,150,True,False,True
2049,714,UidaiState,State which is mentioned on your Aadhaar,Dropdown,1,True,Alnum,1,150,True,False,True
2050,714,ReferenceNo,Completed EID with date and time/SRN/URN,Textbox,2,False,Alnum,1,150,True,False,True
2051,715,UidaiState,State which is mentioned on your Aadhaar,Dropdown,1,True,Alnum,1,150,True,False,True
2052,716,SRN,Service Request Number (SRN),Textbox,1,True,Alnum,1,150,True,False,True
2053,717,ScreenShot,Please upload Screenshot,Info,1,True,Alnum,1,150,True,False,True
2054,718,Email,Email,Textbox,1,True,Alnum,1,150,True,False,True
2055,718,ReferenceNo,Completed EID with date and time/SRN/URN,Textbox,2,False,Alnum,1,150,True,False,True
2056,719,MobileNo,Mobile No.,Textbox,1,True,Alnum,1,150,True,False,True
2057,719,ReferenceNo,Completed EID with date and time/SRN/URN,Textbox,2,False,Alnum,1,150,True,False,True
2058,720,ReferenceNo,Completed EID with date and time/SRN/URN,Textbox,1,True,Alnum,1,150,True,False,True
2059,721,PPONumber,PPO Number,Textbox,1,False,Number,12,12,True,True,True
2060,722,EmployeeID,Employee ID,Textbox,1,False,Alnum,5,20,True,True,True
2061,723,INSPIREAwardsReferenceNumber,INSPIRE Awards Reference Number,Textbox,1,False,Alnum,11,11,True,True,True
2062,724,Name,Name,Textbox,1,True,Alnum,4,50,True,True,True
2063,724,Email,Email,Textbox,2,False,Alnum,4,50,True,True,True
2064,724,MobileNo.,Mobile No.,Textbox,3,True,Alnum,4,50,True,True,True
2065,725,Name,Name,Textbox,1,True,Alnum,3,50,True,True,True
2066,725,Email,Email,Textbox,2,True,Alnum,3,50,True,True,True
2067,725,MobileNo.,Mobile No.,Textbox,3,True,Alnum,3,50,True,True,True
2068,726,Name,Name,Textbox,1,True,Alnum,3,50,True,True,True
2069,726,Email,Email,Textbox,2,True,Alnum,3,50,True,True,True
2070,726,MobileNo.,Mobile No.,Textbox,3,False,Alnum,3,50,True,True,True
2071,727,Name,Name,Textbox,1,True,Alnum,3,50,True,True,True
2072,727,Email,Email,Textbox,2,True,Alnum,3,50,True,True,True
2073,727,Mobileno.,Mobile no.,Textbox,3,True,Alnum,3,50,True,True,True
2074,728,Name,Name,Textbox,1,True,Alnum,3,50,True,True,True
2075,728,Email,Email,Textbox,2,True,Alnum,3,50,True,True,True
2076,728,MobileNo.,Mobile No.,Textbox,3,True,Alnum,3,50,True,True,True
2077,729,Name,Name,Textbox,1,True,Alnum,3,50,True,True,True
2078,729,Email,Email,Textbox,2,True,Alnum,3,50,True,True,True
2079,729,MobileNo.,Mobile No.,Textbox,3,True,Alnum,3,50,True,True,True
2080,730,Name,Name,Textbox,1,True,Alnum,3,50,True,True,True
2081,730,Email,Email,Textbox,2,True,Alnum,3,50,True,True,True
