OfficerDetail,OfficerDetail_torg,comment,date_of_action,delay,remarks
Mrs. Priyesha Chourasia (MANAGER PERSONNEL HR),,,2023-02-01T00:00:00.000+0000,2.0," आवेदक से प्राप्त अभ्यावेदन डब्ल्यूसीएल में माइनिंग सरदार और सर्वेयर (माइनिंग) की भर्ती के लिए जारी अधिसूचना में संशोधन करने का अनुरोध है।
इस संबंध में, अधिसूचना क्रमांक डब्ल्यूसीएल/आईआर/एमपी/भर्ती/22-23/2445 दिनांक 19.01.2023 के अनुसार मानदंडों में से एक यह है कि माइनिंग सरदार के लिए उम्मीदवार के पास खान सुरक्षा महानिदेशक (डीजीएमएस) द्वारा जारी वैध माइनिंग सरदार competency योग्यता प्रमाण पत्र (competency Mining Sirdar certificate of competency) या डीजीएमएस द्वारा जारी वैध ओवरमैन योग्यता प्रमाण पत्र (Overman certificate of competency) होना चाहिए। जबकि, सर्वेयर (माइनिंग) के लिए उम्मीदवार के पास डीजीएमएस द्वारा जारी सर्वेयर योग्यता प्रमाण पत्र (Surveyor certificate of competency) होना चाहिए।

चूंकि वेस्टर्न कोलफील्ड्स लिमिटेड भूमिगत खदान (यूजी) और खुली खदान (ओसीएम) दोनों तरह की खदानें है और सभी कर्मचारियों को आवश्यकता के अनुसार भूमिगत खदान (यूजी) के साथ-साथ खुली खदान (ओसी) खानों में काम करना आवश्यक है और अधिसूचना में ही स्पष्ट किया गया है कि प्रतिबंधित योग्यता प्रमाण पत्र रखने वाले उम्मीदवार पात्र नहीं हैं।

आवेदक के अभ्यावेदन से ही यह स्पष्ट है कि आवेदक के पास केवल ओपन कास्ट माइन्स के लिए सीमित योग्यता प्रमाण पत्र है और कंपनी की आवश्यकता यूजी और ओसी खानों दोनों के लिए है, इसलिए, वह उपरोक्त संदर्भित अधिसूचना के अंतर्गत आवेदन करने के लिए पात्र नहीं है। तदनुसार, उनके अनुरोध पर विचार नहीं किया जा सकता है।

"
Shri AK Singh (CHIEF MANAGER PER-EE NODAL OFFICER GRC WCL),,,2023-02-03T00:00:00.000+0000,2.0," शिकायत सम्बंधित विभाग/क्षेत्र को संदर्भित किया गया, विभाग/क्षेत्र द्वारा प्रकरण का परीक्षण करने के उपरांत यह तथ्य प्रकाश में लाया गया कि, अधिसूचना क्रमांक डब्ल्यूसीएल/आईआर/एमपी/भर्ती/22-23/2445 दिनांक 19.01.2023 के अनुसार मानदंडों में से एक यह है कि माइनिंग सरदार के लिए उम्मीदवार के पास खान सुरक्षा महानिदेशक (डीजीएमएस) द्वारा जारी वैध माइनिंग सरदार competency योग्यता प्रमाण पत्र (competency Mining Sirdar Certificate of Competency) या डीजीएमएस द्वारा जारी वैध ओवरमैन योग्यता प्रमाण पत्र (Overman certificate of competency) होना चाहिए। जबकि, सर्वेयर (माइनिंग) के लिए उम्मीदवार के पास डीजीएमएस द्वारा जारी सर्वेयर योग्यता प्रमाण पत्र (Surveyor certificate of competency) होना चाहिए। चूंकि वेस्टर्न कोलफील्ड्स लिमिटेड भूमिगत खदान (यूजी) और खुली खदान (ओसीएम) दोनों तरह की खदानें है और सभी कर्मचारियों को आवश्यकता के अनुसार भूमिगत खदान (यूजी) के साथ-साथ खुली खदान (ओसी) खानों में काम करना आवश्यक है और अधिसूचना में ही स्पष्ट किया गया है कि प्रतिबंधित योग्यता प्रमाण पत्र रखने वाले उम्मीदवार पात्र नहीं हैं। आवेदक के अभ्यावेदन से ही यह स्पष्ट है कि आवेदक के पास केवल ओपन कास्ट माइन्स के लिए सीमित योग्यता प्रमाण पत्र है और कंपनी की आवश्यकता यूजी और ओसी खानों दोनों के लिए है, इसलिए, वह उपरोक्त संदर्भित अधिसूचना के अंतर्गत आवेदन करने के लिए पात्र नहीं है। तदनुसार, उनके अनुरोध पर विचार नहीं किया जा सकता है।"
Mrs. Tripti Parag Shaw (General Manager),,,2023-02-04T00:00:00.000+0000,1.0," शिकायत सम्बंधित विभाग/क्षेत्र को संदर्भित किया गया, विभाग/क्षेत्र द्वारा प्रकरण का परीक्षण करने के उपरांत यह तथ्य प्रकाश में लाया गया कि, अधिसूचना क्रमांक डब्ल्यूसीएल/आईआर/एमपी/भर्ती/22-23/2445 दिनांक 19.01.2023 के अनुसार मानदंडों में से एक यह है कि माइनिंग सरदार के लिए उम्मीदवार के पास खान सुरक्षा महानिदेशक (डीजीएमएस) द्वारा जारी वैध माइनिंग सरदार competency योग्यता प्रमाण पत्र (competency Mining Sirdar Certificate of Competency) या डीजीएमएस द्वारा जारी वैध ओवरमैन योग्यता प्रमाण पत्र (Overman certificate of competency) होना चाहिए। जबकि, सर्वेयर (माइनिंग) के लिए उम्मीदवार के पास डीजीएमएस द्वारा जारी सर्वेयर योग्यता प्रमाण पत्र (Surveyor certificate of competency) होना चाहिए।
चूंकि वेस्टर्न कोलफील्ड्स लिमिटेड भूमिगत खदान (यूजी) और खुली खदान (ओसीएम) दोनों तरह की खदानें है और सभी कर्मचारियों को आवश्यकता के अनुसार भूमिगत खदान (यूजी) के साथ-साथ खुली खदान (ओसी) खानों में काम करना आवश्यक है और अधिसूचना में ही स्पष्ट किया गया है कि प्रतिबंधित योग्यता प्रमाण पत्र रखने वाले उम्मीदवार पात्र नहीं हैं।

आवेदक के अभ्यावेदन से ही यह स्पष्ट है कि आवेदक के पास केवल ओपन कास्ट माइन्स के लिए सीमित योग्यता प्रमाण पत्र है और कंपनी की आवश्यकता यूजी और ओसी खानों दोनों के लिए है, इसलिए, वह उपरोक्त संदर्भित अधिसूचना के अंतर्गत आवेदन करने के लिए पात्र नहीं है। तदनुसार, उनके अनुरोध पर विचार नहीं किया जा सकता है।"
Ranjit Kaur (Assistant Manager Personnel),,,2023-02-06T00:00:00.000+0000,0.0," Sir,
The reply received from the concerned department is reproduced below:
There is no provision for accepting RESTRICTED Certificates issued by DGMS for Overman, Mining Sirdar & Surveyor. Hence, MCL has issued Employment notice for the posts of Jr. Overman, Mining Sirdar and Dy. Surveyor as per cadre scheme of Coal India.
Thank You
"
Mrs. Tripti Parag Shaw (General Manager),,Reminder of sl 9,2023-02-07T00:00:00.000+0000,1.0," MCL has stated that
There is no provision for accepting RESTRICTED Certificates issued by DGMS for Overman, Mining Sirdar & Surveyor. Hence, MCL has issued Employment notice for the posts of Jr. Overman, Mining Sirdar and Dy. Surveyor as per cadre scheme of Coal India."
,,,2023-01-25T00:00:00.000+0000,,
,,,2023-01-30T00:00:00.000+0000,0.0,
Shri Hara Kumar Hajong (Economic Adviser),,,2023-01-30T00:00:00.000+0000,0.0,This matter pertains to CIL. It is requested to send the comments in the matter to the petitioner within 30 days according to the Guidelines of DARPG under intimation to this Ministry. The same may be uploaded on CPGRAM and PG Portal kindly send the comments in proper manner to the petitioner immediately. The same grievance is to be closed by the subordinate office.
Mrs. Tripti Parag Shaw (General Manager),,,2023-01-30T00:00:00.000+0000,0.0," Comments in the matter may be sent as per the guidelines of DAR PG for onward transmission to the petitioner. Thank you.
"
Shri AK Singh (CHIEF MANAGER PER-EE NODAL OFFICER GRC WCL),,,2023-01-31T00:00:00.000+0000,0.0," आपसे अनुरोध है कि आप इस मामले की जांच करे और DARPG के दिशानिर्देशो के अनुसार अपना उत्तर 7 दिनो अंदर प्रस्तुत करे एवं GRC WCL HQ के द्वारा अंतिम उत्तर प्रस्तुत करने के उपरान्त इस कार्यालय को एव्म शिकायतकर्ता को भी इस उत्तर की एक प्रतिलिपि भेजे ।

नोट: हिन्दी शिकायत का जवाब हिन्दी में ही देना अनिवारिय है इस का ध्यान जरूर रखहें।"
Mrs. Priyesha Chourasia (MANAGER PERSONNEL HR),,,2023-02-01T00:00:00.000+0000,1.0, 
Mrs. Priyesha Chourasia (MANAGER PERSONNEL HR),,,2023-02-01T00:00:00.000+0000,0.0," आवेदक से प्राप्त अभ्यावेदन डब्ल्यूसीएल में माइनिंग सरदार और सर्वेयर (माइनिंग) की भर्ती के लिए जारी अधिसूचना में संशोधन करने का अनुरोध है।
इस संबंध में, अधिसूचना क्रमांक डब्ल्यूसीएल/आईआर/एमपी/भर्ती/22-23/2445 दिनांक 19.01.2023 के अनुसार मानदंडों में से एक यह है कि माइनिंग सरदार के लिए उम्मीदवार के पास खान सुरक्षा महानिदेशक (डीजीएमएस) द्वारा जारी वैध माइनिंग सरदार competency योग्यता प्रमाण पत्र (competency Mining Sirdar certificate of competency) या डीजीएमएस द्वारा जारी वैध ओवरमैन योग्यता प्रमाण पत्र (Overman certificate of competency) होना चाहिए। जबकि, सर्वेयर (माइनिंग) के लिए उम्मीदवार के पास डीजीएमएस द्वारा जारी सर्वेयर योग्यता प्रमाण पत्र (Surveyor certificate of competency) होना चाहिए।

चूंकि वेस्टर्न कोलफील्ड्स लिमिटेड भूमिगत खदान (यूजी) और खुली खदान (ओसीएम) दोनों तरह की खदानें है और सभी कर्मचारियों को आवश्यकता के अनुसार भूमिगत खदान (यूजी) के साथ-साथ खुली खदान (ओसी) खानों में काम करना आवश्यक है और अधिसूचना में ही स्पष्ट किया गया है कि प्रतिबंधित योग्यता प्रमाण पत्र रखने वाले उम्मीदवार पात्र नहीं हैं।

आवेदक के अभ्यावेदन से ही यह स्पष्ट है कि आवेदक के पास केवल ओपन कास्ट माइन्स के लिए सीमित योग्यता प्रमाण पत्र है और कंपनी की आवश्यकता यूजी और ओसी खानों दोनों के लिए है, इसलिए, वह उपरोक्त संदर्भित अधिसूचना के अंतर्गत आवेदन करने के लिए पात्र नहीं है। तदनुसार, उनके अनुरोध पर विचार नहीं किया जा सकता है।
"
