OfficerDetail,OfficerDetail_torg,comment,date_of_action,delay,remarks
,,,2023-01-30T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-30T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-30T00:00:00.000+0000,0.0,Auto Forwarded
Col Sudeep Dasgupta (Col AFMS Coord),,,2023-02-01T00:00:00.000+0000,2.0, Does not pertain to this Dte Gen.
Dalip Singh Bhadauria (Director),,,2023-02-01T00:00:00.000+0000,0.0, Does not pertain to this Dte Gen.
Shri D. K. Rai (JS MIS),,,2023-02-14T00:00:00.000+0000,15.0,Repeat grievance. several earlier petitions of the petitioner have already been replied to. Hence disposed of.
,,,2023-01-30T00:00:00.000+0000,,
,,,2023-01-30T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-30T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-30T00:00:00.000+0000,0.0,Auto Forwarded
IQBAL AHMAD (Director Technical),,,2023-03-13T00:00:00.000+0000,42.0, File attached.
Section Officer PG-AR (SO),,Reminder of sl 2,2023-02-08T00:00:00.000+0000,5.0, For necessary action please.
AWADHESH KUMAR SINGH (RPFC I),,,2023-02-08T00:00:00.000+0000,9.0,"It is to inform that member grievance relates to settlement of claim and transfer of EPS amount in his EPF amount. In this connection, it is to inform that this office has already been transferred the members wrongly reemitted EPS amount in his EPF account. Further, member is hereby requested to submit online claim form 19 for further necessary action. This is for kind information please."
Daya Singh (SO),,,2023-02-08T00:00:00.000+0000,0.0," It is to inform that member grievance relates to settlement of claim and transfer of EPS amount in his EPF amount. In this connection, it is to inform that this office has already been transferred the members wrongly reemitted EPS amount in his EPF account. Further, member is hereby requested to submit online claim form 19 for further necessary action. This is for kind information please.	AWADHESH KUMAR SINGH (RPFC I)"
,,,2023-01-30T00:00:00.000+0000,,
,,,2023-01-30T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-30T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-02-03T00:00:00.000+0000,,sir hamar kam kab tak hoga company ne to sara clarifictaion de to diya hai plese hame paise ki bahut jarurat hai
Section Officer PG-AR (SO),,Reminder of sl 2,2023-02-03T00:00:00.000+0000,4.0,For necessary action please.
,,,2023-02-08T00:00:00.000+0000,,sir hamar kam kab tak hoga company ne to sara clarifictaion de to diya hai plese hame paise ki bahut jarurat hai
,,,2023-01-30T00:00:00.000+0000,,
,,,2023-01-30T00:00:00.000+0000,0.0,Auto Forwarded
Dr. Pramod Kumar Meherda (Joint Secretary),,,2023-02-09T00:00:00.000+0000,10.0," Under PM-KISAN Scheme the responsibility to identify beneficiary beneficiary and uploading their correct and verified data after verification lies with the concerned State authorities. The grievance may, therefore, be transferred to concerned State Govt. of Jharkhand"
Sahdev Singh (Deputy Secretary PG),,,2023-02-09T00:00:00.000+0000,0.0, 
Public Grievance-4 (Data Entry Operator),,,2023-02-09T00:00:00.000+0000,0.0, 
Rajiv Kumar (AC Dumka),,,2023-02-10T00:00:00.000+0000,1.0, Please take necessary action.
YAMUN RAVI DAS (CO DUMKA),,,2023-03-20T00:00:00.000+0000,38.0, Registration No and Land Document not provided 
,,,2023-01-30T00:00:00.000+0000,,
Shri E. Ravendiran IAS (Director - Secretariat Coordination Secion),,,2023-01-31T00:00:00.000+0000,0.0, please look into the matter.
Ms. Renu Behl (Scientific Officer-G),,,2023-02-10T00:00:00.000+0000,10.0," The matter is discussed with IPR administration and senior recruitment committee in detail. Please note that finalization of exam dates was done after rigorous planning, preparation and discussions with officials of different institutes for logistics and other requirements. More than 1400 candidates are shortlisted for this exam and issued admit card. Re-scheduling the exam is not possible as it demands the complete procedure/planning to be done again, wasting the hard work put by the whole team and raise uncertainty for rest of candidates. In lieu of above cited reasons it is not possible to change the exam date on individual’s request.

A letter regarding the same has been sent to Mr Mihir Rahulbhai through e-mail on 08-02-2023."
,,,2023-01-30T00:00:00.000+0000,,
,,,2023-01-30T00:00:00.000+0000,0.0,Auto Forwarded
Shri SMARAK SWAIN (DIRECTOR),,,2023-02-07T00:00:00.000+0000,8.0," This does not pertain to the Administration Division of Department of Revenue, Ministry of Finance, Govt. of India"
Shri Amit Gunvant Bhole (Deputy Secretary Coord),,,2023-03-31T00:00:00.000+0000,52.0, 
"Shri Bhaskar Pandey, Joint Secretary",,,2023-03-31T00:00:00.000+0000,0.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-04-18T00:00:00.000+0000,18.0,उक्त प्रकरण में विकासकर्ता द्वारा शमन की अवशेष धनराशि मय ब्याज प्राधिकरण कोष में जमा कराये जाने के उपरान्त ही शमन मानचित्र निर्गत करते हुए परियोजना के पूर्णता प्रमाण पत्र जारी किये जाने पर विचार किया जायेगा प्राधिकरण द्वारा परियोजना पूर्ण कराने हेतु प्रयास किया जा रहा है
,,,2023-01-30T00:00:00.000+0000,,
,,,2023-01-30T00:00:00.000+0000,0.0,Auto Forwarded
Dr. Pramod Kumar Meherda (Joint Secretary),,,2023-01-30T00:00:00.000+0000,0.0,"As per the information available on the web portal www.pmkisan.gov.in, Farmer land Record is not uploaded on web portal. Under PM-KISAN Scheme the responsibility to identify beneficiary and uploading their correct and verified data including land records after verification lies with the concerned State authorities. The grievance may, therefore, be transferred to concerned State Govt. Of Maharastra

"
Sunil Kumar (Under Secretary),,,2023-02-01T00:00:00.000+0000,2.0, 
Sunil Kumar (Under Secretary),,"Repeat of sl 4
 of (1-2-2023)",2023-02-01T00:00:00.000+0000,0.0, 
Govind Mainkar (U S Retired),,,2023-02-06T00:00:00.000+0000,5.0,pmkisan
BALASAHEB RASKAR (Joint Secretary Co-Ordination),,,2023-02-07T00:00:00.000+0000,1.0, 
Eknath Dawale (Secretary Agril. Dept.),,,2023-02-07T00:00:00.000+0000,0.0, 
Mrs. Sarita Bandekar-Deshmukh (Deputy Secretary),,,2023-02-10T00:00:00.000+0000,3.0, कृपया योग्य ती कार्यवाही करावी
Mrs.Neeta Shinde (Under Secretary),,,2023-02-15T00:00:00.000+0000,5.0, सदर तक्रारीच्या अनुषंगाने आवश्यक ती कार्यवाही करावी.
Mr.Sunil Chavan (Commissioner of Agriculture),,,2023-02-16T00:00:00.000+0000,1.0, 
Mr. Ganesh Ghorpade (Deputy Commissioner),,,2023-02-28T00:00:00.000+0000,12.0, कृपया तात्काळ योग्य ती कार्यवाही करावी.
Shri. Dattatraya Kavitake (Resident Deputy Collector),,,2023-04-24T00:00:00.000+0000,55.0, सदर अर्ज तहसिलदार यांचे कडे वर्ग केला आहे.
,,,2023-01-30T00:00:00.000+0000,,
,,,2023-01-30T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-30T00:00:00.000+0000,0.0,Auto Forwarded
Sh. Javaid Ahmad Haji (Sr. Supdt. Post offices),,,2023-01-31T00:00:00.000+0000,1.0," The said article has been delivered on 27.01.2023 by Majeen SO. Hence, case may be closed."
ADPS PG (ADPS PG),,,2023-01-31T00:00:00.000+0000,0.0, The said article has been delivered on 27.01.2023 by Majeen SO. 
,,,2023-01-30T00:00:00.000+0000,,
,,,2023-01-30T00:00:00.000+0000,0.0,Auto Forwarded
Dr. Pramod Kumar Meherda (Joint Secretary),,,2023-01-30T00:00:00.000+0000,0.0,"As per the information available on the web portal www.pmkisan.gov.in, Farmer land Record is not uploaded on web portal. Under PM-KISAN Scheme the responsibility to identify beneficiary and uploading their correct and verified data including land records after verification lies with the concerned State authorities. The grievance may, therefore, be transferred to concerned State Govt. Of Punjab

"
Sunil Kumar (Under Secretary),,,2023-01-31T00:00:00.000+0000,1.0, 
"PGRS, Operator",,,2023-02-27T00:00:00.000+0000,27.0,Grievance received by Subordinate Organisation from Web API
,,,2023-01-30T00:00:00.000+0000,,
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-07T00:00:00.000+0000,0.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-03-07T00:00:00.000+0000,28.0,महोदय आपके आदेशानुसार उक्त प्रकरण की जाँच करायीं गयीं जाँच अधिकारी द्वारा नियमानुसार कार्यवाही की गयीं महोदय जॉच कर आख्या आप की सेवा में प्रेषित है Aakhya salagan hai
,,,2023-01-30T00:00:00.000+0000,,
,,,2023-01-30T00:00:00.000+0000,0.0,Auto Forwarded
Dr. Pramod Kumar Meherda (Joint Secretary),,,2023-01-30T00:00:00.000+0000,0.0,"As per the information available on the web portal www.pmkisan.gov.in, Farmer land Record is not uploaded on web portal. Under PM-KISAN Scheme the responsibility to identify beneficiary and uploading their correct and verified data including land records after verification lies with the concerned State authorities. The grievance may, therefore, be transferred to concerned State Govt. Of Punjab

"
Sunil Kumar (Under Secretary),,,2023-01-31T00:00:00.000+0000,1.0, 
"PGRS, Operator",,,2023-02-27T00:00:00.000+0000,27.0,Grievance received by Subordinate Organisation from Web API
,,,2023-01-30T00:00:00.000+0000,,
,,,2023-01-30T00:00:00.000+0000,0.0,Auto Forwarded
RAJ KUMAR SOLANKI (ASO),,,2023-01-30T00:00:00.000+0000,0.0, This PG pertains to railway board. hence return the PG case. 
Smt. Sneh Lata (DS),,,2023-01-30T00:00:00.000+0000,0.0, This PG pertains to railway board.
PIYUSH KUMAR (INSPECTOR CCMC),,,2023-01-30T00:00:00.000+0000,0.0,"Medical examination of the recommended candidates of Engineering Services Examination is conducted as per the gazette notification of the relevant year. As per medical examination of Shri Sandipan Hore, he was declared unfit by the First Medical Board, Appellate Medical Board and Special Medical Board on account of diabetes mellitus. This ministry has no further information to provide on the issue."
