OfficerDetail,OfficerDetail_torg,comment,date_of_action,delay,remarks
Mr. Nitin Grover (Head Customer Complaints),,,2023-01-27T00:00:00.000+0000,0.0, 
Mr. Nitin Grover (Head Customer Complaints),,,2023-01-27T00:00:00.000+0000,0.0,Dear sir we have already responded to customer on his concern via DOTEL/E/2023/0003034
,,,2023-01-27T00:00:00.000+0000,,
,,,2023-01-27T00:00:00.000+0000,0.0,Auto Forwarded
Mr. Nitin Grover (Head Customer Complaints),,,2023-01-27T00:00:00.000+0000,0.0, 
Mr. Nitin Grover (Head Customer Complaints),,,2023-01-27T00:00:00.000+0000,0.0,Dear sir we have already responded to customer on his concern via DOTEL/E/2023/0003034
,,,2023-01-27T00:00:00.000+0000,,
,,,2023-01-27T00:00:00.000+0000,0.0,Auto Forwarded
Mr. Nitin Grover (Head Customer Complaints),,,2023-01-27T00:00:00.000+0000,0.0, 
Mr. Nitin Grover (Head Customer Complaints),,,2023-01-27T00:00:00.000+0000,0.0,Dear sir we have already responded to customer on his concern via DOTEL/E/2023/0003034
,,,2023-01-27T00:00:00.000+0000,,
,,,2023-01-27T00:00:00.000+0000,0.0,Auto Forwarded
Mr. Nitin Grover (Head Customer Complaints),,,2023-01-27T00:00:00.000+0000,0.0, 
Mr. Nitin Grover (Head Customer Complaints),,,2023-01-27T00:00:00.000+0000,0.0,Dear sir we have already responded to customer on his concern via DOTEL/E/2023/0003034
,,,2023-01-27T00:00:00.000+0000,,
,,,2023-01-27T00:00:00.000+0000,0.0,Auto Forwarded
Mr. Nitin Grover (Head Customer Complaints),,,2023-01-27T00:00:00.000+0000,0.0, 
Mr. Nitin Grover (Head Customer Complaints),,,2023-01-27T00:00:00.000+0000,0.0,Dear sir we have already responded to customer on his concern via DOTEL/E/2023/0003034
,,,2023-01-27T00:00:00.000+0000,,
,,,2023-01-27T00:00:00.000+0000,0.0,Auto Forwarded
Mr. Nitin Grover (Head Customer Complaints),,,2023-01-27T00:00:00.000+0000,0.0, 
Mr. Nitin Grover (Head Customer Complaints),,,2023-01-27T00:00:00.000+0000,0.0,Dear sir we have already responded to customer on his concern via DOTEL/E/2023/0003034
,,,2023-01-27T00:00:00.000+0000,,
,,,2023-01-27T00:00:00.000+0000,0.0,Auto Forwarded
Mr. Nitin Grover (Head Customer Complaints),,,2023-01-27T00:00:00.000+0000,0.0, 
Mr. Nitin Grover (Head Customer Complaints),,,2023-01-27T00:00:00.000+0000,0.0,Dear sir we have already responded to customer on his concern via DOTEL/E/2023/0003034
,,,2023-01-27T00:00:00.000+0000,,
,,,2023-01-27T00:00:00.000+0000,0.0,Auto Forwarded
Mr. Nitin Grover (Head Customer Complaints),,,2023-01-27T00:00:00.000+0000,0.0, 
Mr. Nitin Grover (Head Customer Complaints),,,2023-01-27T00:00:00.000+0000,0.0,Dear sir we have already responded to customer on his concern via DOTEL/E/2023/0003034
,,,2023-01-27T00:00:00.000+0000,,
,,,2023-01-27T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-27T00:00:00.000+0000,0.0,Auto Forwarded
M D Meena (Deputy Director),,,2023-01-30T00:00:00.000+0000,3.0," As per description of the grievance, it could be seen that the said grievance is not related to ESIC Maharashtra, pertains to EPFO/Labour. Hence, grievance is closed"
Vikas Sangwan (Assistant Director),,,2023-01-31T00:00:00.000+0000,1.0, यह प्रकरण कर्मचारी राज्य बीमा निगम से सम्बंधित नहीं है। कृपया प्रतिवेदन/परिवेदना को संबंधित विभाग को भेजें। 
Section Officer PG-MH (SO),,,2023-01-31T00:00:00.000+0000,0.0,Repeated Grievance.
,,,2023-01-27T00:00:00.000+0000,,
,,,2023-01-27T00:00:00.000+0000,0.0,Auto Forwarded
Mr. Nitin Grover (Head Customer Complaints),,,2023-01-27T00:00:00.000+0000,0.0, 
Mr. Nitin Grover (Head Customer Complaints),,,2023-01-27T00:00:00.000+0000,0.0,Dear sir we have already responded to customer on his concern via DOTEL/E/2023/0003034
,,,2023-01-27T00:00:00.000+0000,,
,,,2023-01-27T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-27T00:00:00.000+0000,0.0,Auto Forwarded
M D Meena (Deputy Director),,,2023-01-30T00:00:00.000+0000,3.0," As per description of the grievance, it could be seen that the said grievance is not related to ESIC Maharashtra, pertains to EPFO/Labour. Hence, grievance is closed"
Vikas Sangwan (Assistant Director),,,2023-01-31T00:00:00.000+0000,1.0, यह प्रकरण कर्मचारी राज्य बीमा निगम से सम्बंधित नहीं है। कृपया प्रतिवेदन/परिवेदना को संबंधित विभाग को भेजें। 
Section Officer PG-MH (SO),,,2023-01-31T00:00:00.000+0000,0.0,Repeated Grievance.
,,,2023-01-27T00:00:00.000+0000,,
,,,2023-01-27T00:00:00.000+0000,0.0,Auto Forwarded
Mr. Nitin Grover (Head Customer Complaints),,,2023-01-27T00:00:00.000+0000,0.0, 
Mr. Nitin Grover (Head Customer Complaints),,,2023-01-27T00:00:00.000+0000,0.0,Dear sir we have already responded to customer on his concern via DOTEL/E/2023/0003034
,,,2023-01-27T00:00:00.000+0000,,
,,,2023-01-27T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-27T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-27T00:00:00.000+0000,0.0,Auto Forwarded
SANDIP PAWAR (TERRITORY MANAGER LPG SALEEMPU),,,2023-01-27T00:00:00.000+0000,0.0,"शिकायतकर्ता से संपर्क किया, शिकायत का समाधान किया। शिकायतकर्ता को भेजे गए दिनांक 27.01.2023 पत्र के माध्यम से बीपीसीएल के उत्तर की स्कैन कॉपी संलग्न है, जो आत्म व्याख्यात्मक है। "
Ajay Kumar Bhagat (COORDINATOR STATE OFFICE UP),,,2023-01-30T00:00:00.000+0000,3.0,"शिकायतकर्ता से संपर्क किया, शिकायत का समाधान किया। शिकायतकर्ता को भेजे गए दिनांक 27.01.2023 पत्र के माध्यम से बीपीसीएल के उत्तर की स्कैन कॉपी संलग्न है, जो आत्म व्याख्यात्मक है। "
S K Srivastava (HEAD CENTRE OF EXCELLENCE LPG),,,2023-01-30T00:00:00.000+0000,0.0,"शिकायतकर्ता से संपर्क किया, शिकायत का समाधान किया। शिकायतकर्ता को भेजे गए दिनांक 27.01.2023 पत्र के माध्यम से बीपीसीएल के उत्तर की स्कैन कॉपी संलग्न है, जो आत्म व्याख्यात्मक है। "
Bipin V Khedekar (CH MGR COMPLIANCE PUBLIC GRIEVANCE AND DMS),,,2023-01-30T00:00:00.000+0000,0.0,"शिकायत का समाधान किया। शिकायतकर्ता को भेजे गए दिनांक 27.01.2023 पत्र के माध्यम से बीपीसीएल के उत्तर की स्कैन कॉपी संलग्न है, जो आत्म व्याख्यात्मक है। 
Grievance addressed. Scanned copy of BPCL’s reply vide letter dated 27.01.2023 sent to the Complainant is attached, which is self-explanatory.
 "
Ram Dayal Meena (ASO),,,2023-02-08T00:00:00.000+0000,9.0," शिकायत का समाधान किया। शिकायतकर्ता को भेजे गए दिनांक 27.01.2023 पत्र के माध्यम से बीपीसीएल के उत्तर की स्कैन कॉपी संलग्न है, जो आत्म व्याख्यात्मक है।"
,,,2023-01-27T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-27T00:00:00.000+0000,,
,,,2023-01-27T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-27T00:00:00.000+0000,0.0,Auto Forwarded
M D Meena (Deputy Director),,,2023-01-30T00:00:00.000+0000,3.0," As per description of the grievance, it could be seen that the said grievance is not related to ESIC Maharashtra, pertains to EPFO/Labour. Hence, grievance is closed"
PG Branch ESIC Hqrs MK (PGO),,,2023-01-31T00:00:00.000+0000,1.0," As per description of the grievance, it could be seen that the said grievance is not related to ESIC, pertains to EPFO/Labour. Hence, grievance is closed."
Section Officer PG-MH (SO),,,2023-01-31T00:00:00.000+0000,0.0,Repeated Grievance.
,,,2023-01-27T00:00:00.000+0000,,
Dinakar Sansare (ASO retired),,,2023-02-06T00:00:00.000+0000,0.0,Not related to Maharashtra Govt. Related to Ministry of Labour and Employment. pl send directly your grievances to Ministry of Labour and Employment.
Shri Harsh Mangla (Director NHM-1),,,2023-01-30T00:00:00.000+0000,3.0,pertains to Nursing Division of this Ministry. 
Shri Manmohan (Deputy Secretary),,,2023-01-30T00:00:00.000+0000,0.0, 
Shri Manmohan (Deputy Secretary),,,2023-01-30T00:00:00.000+0000,0.0,"Multiple PG case same subject 
DHLTH/E/2022/17512	Pinalben	08/12/2022	
	DHLTH/E/2023/0000859	Pinalben	22/01/2023	
	DHLTH/E/2023/0000884	Pinalben	23/01/2023	
	DHLTH/E/2023/0000921	Pinalben arvindbhai Christian	24/01/2023	
	DHLTH/E/2023/0000967	Pinalben	25/01/2023	
	DHLTH/E/2023/0001022	Pinalben	26/01/2023	
	DHLTH/E/2023/0001061	Pinalben	27/01/2023	
	DHLTH/E/2023/0001100	Mrs.Pinalben	28/01/2023	
	DHLTH/E/2023/0001151	Mrs.Pinalben	29/01/2023	
	DHLTH/E/2023/0001193	Mrs.Pinalben	30/01/2023	
	DHLTH/E/2023/0001194	Pinalben	30/01/2023	
	DHLTH/E/2023/0001195	Mrs.Pinalben	30/01/2023"
,,,2023-01-27T00:00:00.000+0000,,
,,,2023-01-27T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-30T00:00:00.000+0000,,"Respected sir, my self Pinalben arvindbhai Christian I have one child he studied at vasad united school 8th standard, my father in law retired and my mother in law also house wife,my sister in law married but family problems so she also live with our family she have 2 twins daughter and my husband also nhm contractual job so all family members not provide by single member my support needed for family otherwise goes to depression of whole family because of 8 member responsibility to me.dr.chari sir finishes my career because my age already 45 yrs old now where is go ? My golden years are spent in NHM contractual staff nurse job at PHC khadol at least more than 10 years now I expect to this government peaceful kindly judge.what rewards for my experience? Please judge otherwise unjustified to corona warrior of Pinalben arvindbhai Christian NHM contractual staff nurse PHC khadol.
Mo PHC khadol dr.raxit mo.number-9429113289 and tho sir dr.vohra sir Mo.number-7567870021 and dr.suraj parmar Mo PHC bhamangam is chronic alcoholic so please examine to PHC bhamangam because my present report copy writing to nilimaben staff nurse in hurry at that time no issue but create issue.one analysis told why not continue of Monikaben and nilimaben nhm staff nurse PHC bhamangam here fault show to dr.suraj parmar please examine my case and judge my employee ID -SD007664"
,,,2023-01-27T00:00:00.000+0000,,
,,,2023-01-27T00:00:00.000+0000,0.0,Auto Forwarded
Mr. Nitin Grover (Head Customer Complaints),,,2023-01-27T00:00:00.000+0000,0.0, 
Mr. Nitin Grover (Head Customer Complaints),,,2023-01-27T00:00:00.000+0000,0.0,Dear sir we have already responded to customer on his concern via DOTEL/E/2023/0003034
,,,2023-01-27T00:00:00.000+0000,,
,,,2023-01-27T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-27T00:00:00.000+0000,0.0,Auto Forwarded
M D Meena (Deputy Director),,,2023-01-30T00:00:00.000+0000,3.0," As per description of the grievance, it could be seen that the said grievance is not related to ESIC Maharashtra, pertains to EPFO/Labour. Hence, grievance is closed"
Vikas Sangwan (Assistant Director),,,2023-01-31T00:00:00.000+0000,1.0, यह प्रकरण कर्मचारी राज्य बीमा निगम से सम्बंधित नहीं है। कृपया प्रतिवेदन/परिवेदना को संबंधित विभाग को भेजें। 
Section Officer PG-MH (SO),,,2023-01-31T00:00:00.000+0000,0.0,Repeated Grievance.
,,,2023-01-27T00:00:00.000+0000,,
,,,2023-01-27T00:00:00.000+0000,0.0,Auto Forwarded
Dr. Sohail Malik (JCIT-OSD-INV-IV),,,2023-02-02T00:00:00.000+0000,6.0," This is not a grievance but a Tax Evasion Petition (TEP). The TEP alongwith its enclosures is being sent to the jurisdictional Director General of Income Tax (Inv), Ahmedabad for necessary action thereon. Hence the grievance is being closed on CPGRAM portal."
Dr. Nidhi Mittal (Jt. DIT E-Services),,,2023-02-03T00:00:00.000+0000,1.0," This is not a grievance but a Tax Evasion Petition (TEP). The TEP alongwith its enclosures is being sent to the jurisdictional Director General of Income Tax (Inv), Ahmedabad for necessary action thereon. Hence the grievance is being closed on CPGRAM portal."
,,,2023-01-27T00:00:00.000+0000,,
,,,2023-01-27T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-27T00:00:00.000+0000,0.0,Auto Forwarded
M D Meena (Deputy Director),,,2023-01-30T00:00:00.000+0000,3.0," As per description of the grievance, it could be seen that the said grievance is not related to ESIC Maharashtra, pertains to EPFO/Labour. Hence, grievance is closed"
PG Branch ESIC Hqrs MK (PGO),,,2023-01-31T00:00:00.000+0000,1.0," As per description of the grievance, it could be seen that the said grievance is not related to ESIC, pertains to EPFO/Labour. Hence, grievance is closed."
Section Officer PG-MH (SO),,,2023-01-31T00:00:00.000+0000,0.0,Repeated Grievance.
,,,2023-01-27T00:00:00.000+0000,,
,,,2023-01-27T00:00:00.000+0000,0.0,Auto Forwarded
Mr. Nitin Grover (Head Customer Complaints),,,2023-01-27T00:00:00.000+0000,0.0, 
Mr. Nitin Grover (Head Customer Complaints),,,2023-01-27T00:00:00.000+0000,0.0,Dear sir we have already responded to customer on his concern via DOTEL/E/2023/0003034
,,,2023-01-27T00:00:00.000+0000,,
,,,2023-01-27T00:00:00.000+0000,0.0,Auto Forwarded
Mr. Nitin Grover (Head Customer Complaints),,,2023-01-27T00:00:00.000+0000,0.0, 
Mr. Nitin Grover (Head Customer Complaints),,,2023-01-27T00:00:00.000+0000,0.0,Dear sir we have already responded to customer on his concern via DOTEL/E/2023/0003034
,,,2023-01-27T00:00:00.000+0000,,
,,,2023-01-27T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-27T00:00:00.000+0000,0.0,Auto Forwarded
M D Meena (Deputy Director),,,2023-01-30T00:00:00.000+0000,3.0," As per description of the grievance, it could be seen that the said grievance is not related to ESIC Maharashtra, pertains to EPFO/Labour. Hence, grievance is closed"
Vikas Sangwan (Assistant Director),,,2023-01-31T00:00:00.000+0000,1.0, यह प्रकरण कर्मचारी राज्य बीमा निगम से सम्बंधित नहीं है। कृपया प्रतिवेदन/परिवेदना को संबंधित विभाग को भेजें। 
Section Officer PG-MH (SO),,,2023-01-31T00:00:00.000+0000,0.0,Repeated Grievance.
,,,2023-01-27T00:00:00.000+0000,,
Dinakar Sansare (ASO retired),,,2023-02-06T00:00:00.000+0000,0.0,Not related to Maharashtra Govt. Related to Ministry of Labour and Employment. pl send directly your grievances to Ministry of Labour and Employment.
,,,2023-01-27T00:00:00.000+0000,,
,,,2023-01-27T00:00:00.000+0000,0.0,Auto Forwarded
Shri SMARAK SWAIN (DIRECTOR),,,2023-02-06T00:00:00.000+0000,10.0," This does not Pertain to the Administration Division of Department of Revenue, Ministry of Finance, Govt. of India."
Shri Amit Gunvant Bhole (Deputy Secretary Coord),,,2023-03-31T00:00:00.000+0000,53.0, 
Shri Sanjay Kumar Mishra (Director of Enforcement),,,2023-04-21T00:00:00.000+0000,21.0,"This portal specifically deals with grievances. Since, your reference appears to be in the nature of information rather than a grievance the same has been forwarded to concerned Section for necessary and needful action at their end"
,,,2023-01-27T00:00:00.000+0000,,
,,,2023-01-27T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-27T00:00:00.000+0000,0.0,Auto Forwarded
M D Meena (Deputy Director),,,2023-01-30T00:00:00.000+0000,3.0," As per description of the grievance, it could be seen that the said grievance is not related to ESIC Maharashtra, pertains to EPFO/Labour. Hence, grievance is closed"
PG Branch ESIC Hqrs MK (PGO),,,2023-01-31T00:00:00.000+0000,1.0," As per description of the grievance, it could be seen that the said grievance is not related to ESIC, pertains to EPFO/Labour. Hence, grievance is closed."
Section Officer PG-MH (SO),,,2023-01-31T00:00:00.000+0000,0.0,Repeated Grievance.
,,,2023-01-27T00:00:00.000+0000,,
,,,2023-01-27T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-27T00:00:00.000+0000,0.0,Auto Forwarded
M D Meena (Deputy Director),,,2023-01-30T00:00:00.000+0000,3.0," As per description of the grievance, it could be seen that the said grievance is not related to ESIC Maharashtra, pertains to EPFO/Labour. Hence, grievance is closed"
Vikas Sangwan (Assistant Director),,,2023-01-31T00:00:00.000+0000,1.0, यह प्रकरण कर्मचारी राज्य बीमा निगम से सम्बंधित नहीं है। कृपया प्रतिवेदन/परिवेदना को संबंधित विभाग को भेजें। 
